Year,Jurisdiction,Industry,Product,Value
2016,Northwest Territories,All industries,Total revenue,0
2016,Nova Scotia,Logging,Total logging,108286000
2016,Nova Scotia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2016,Nova Scotia,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2016,Nova Scotia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2016,Nova Scotia,Wood product manufacturing,Total wood product manufacturing,432144000
2016,Nova Scotia,Wood product manufacturing,Sawmills and wood preservation,0
2016,Nova Scotia,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,129346000
2016,Nova Scotia,Wood product manufacturing,Other wood product manufacturing,0
2016,Nova Scotia,All industries,Total revenue,0
2016,Nunavut,Logging,Total logging,0
2016,Nunavut,All industries,Total revenue,0
2016,Ontario,Logging,Total logging,1043589000
2016,Ontario,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,7703566000
2016,Ontario,Pulp and paper product manufacturing,Converted paper product manufacturing,5117455000
2016,Ontario,Pulp and paper product manufacturing,Pulp paper and paperboard mills,2586111000
2016,Ontario,Wood product manufacturing,Total wood product manufacturing,4491843000
2016,Ontario,Wood product manufacturing,Sawmills and wood preservation,2723426000
2016,Ontario,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,2552662000
2016,Ontario,Wood product manufacturing,Other wood product manufacturing,1853799000
2016,Ontario,All industries,Total revenue,13238998000
2016,Prince Edward Island,Logging,Total logging,11669000
2016,Prince Edward Island,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2016,Prince Edward Island,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2016,Prince Edward Island,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2016,Prince Edward Island,Wood product manufacturing,Total wood product manufacturing,0
2016,Prince Edward Island,Wood product manufacturing,Sawmills and wood preservation,0
2016,Prince Edward Island,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,0
2016,Prince Edward Island,Wood product manufacturing,Other wood product manufacturing,0
2016,Prince Edward Island,All industries,Total revenue,0
2016,Quebec,Logging,Total logging,1994822000
2016,Quebec,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,8574857000
2016,Quebec,Pulp and paper product manufacturing,Converted paper product manufacturing,3068890000
2016,Quebec,Pulp and paper product manufacturing,Pulp paper and paperboard mills,5505967000
2016,Quebec,Wood product manufacturing,Total wood product manufacturing,8127533000
2016,Quebec,Wood product manufacturing,Sawmills and wood preservation,7067046000
2016,Quebec,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,3434278000
2016,Quebec,Wood product manufacturing,Other wood product manufacturing,2876871000
2016,Quebec,All industries,Total revenue,18697212000
2016,Saskatchewan,Logging,Total logging,130467000
2016,Saskatchewan,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2016,Saskatchewan,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2016,Saskatchewan,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2016,Saskatchewan,Wood product manufacturing,Total wood product manufacturing,571178000
2016,Saskatchewan,Wood product manufacturing,Sawmills and wood preservation,0
2016,Saskatchewan,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,724814000
2016,Saskatchewan,Wood product manufacturing,Other wood product manufacturing,0
2016,Saskatchewan,All industries,Total revenue,0
2016,Yukon,Logging,Total logging,784000
2016,Yukon,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2016,Yukon,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2016,Yukon,Wood product manufacturing,Total wood product manufacturing,0
2016,Yukon,Wood product manufacturing,Sawmills and wood preservation,0
2016,Yukon,Wood product manufacturing,Other wood product manufacturing,0
2016,Yukon,All industries,Total revenue,0
2017,Canada,Logging,Total logging,10154358000
2017,Canada,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,27736303000
2017,Canada,Pulp and paper product manufacturing,Converted paper product manufacturing,10580368000
2017,Canada,Pulp and paper product manufacturing,Pulp paper and paperboard mills,17155935000
2017,Canada,Wood product manufacturing,Total wood product manufacturing,33355765000
2017,Canada,Wood product manufacturing,Sawmills and wood preservation,34503912000
2017,Canada,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,15389394000
2017,Canada,Wood product manufacturing,Other wood product manufacturing,8409112000
2017,Canada,All industries,Total revenue,71246426000
2017,Alberta,Logging,Total logging,951289000
2017,Alberta,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,2233848000
2017,Alberta,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2017,Alberta,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2017,Alberta,Wood product manufacturing,Total wood product manufacturing,4124209000
2017,Alberta,Wood product manufacturing,Sawmills and wood preservation,4236646000
2017,Alberta,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,2761294000
2017,Alberta,Wood product manufacturing,Other wood product manufacturing,625239000
2017,Alberta,All industries,Total revenue,7309346000
2017,British Columbia,Logging,Total logging,5053929000
2017,British Columbia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,4780187000
2017,British Columbia,Pulp and paper product manufacturing,Converted paper product manufacturing,400595000
2017,British Columbia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,4379592000
2017,British Columbia,Wood product manufacturing,Total wood product manufacturing,11790277000
2017,British Columbia,Wood product manufacturing,Sawmills and wood preservation,15708968000
2017,British Columbia,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,3618894000
2017,British Columbia,Wood product manufacturing,Other wood product manufacturing,2126347000
2017,British Columbia,All industries,Total revenue,21624393000
2017,Manitoba,Logging,Total logging,43066000
2017,Manitoba,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2017,Manitoba,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2017,Manitoba,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2017,Manitoba,Wood product manufacturing,Total wood product manufacturing,470769000
2017,Manitoba,Wood product manufacturing,Sawmills and wood preservation,394656000
2017,Manitoba,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,90062000
2017,Manitoba,Wood product manufacturing,Other wood product manufacturing,228410000
2017,Manitoba,All industries,Total revenue,0
2017,New Brunswick,Logging,Total logging,612745000
2017,New Brunswick,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,1928227000
2017,New Brunswick,Pulp and paper product manufacturing,Converted paper product manufacturing,535636000
2017,New Brunswick,Pulp and paper product manufacturing,Pulp paper and paperboard mills,1392591000
2017,New Brunswick,Wood product manufacturing,Total wood product manufacturing,1635222000
2017,New Brunswick,Wood product manufacturing,Sawmills and wood preservation,2172876000
2017,New Brunswick,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,711794000
2017,New Brunswick,Wood product manufacturing,Other wood product manufacturing,192887000
2017,New Brunswick,All industries,Total revenue,4176194000
2017,Newfoundland and Labrador,Logging,Total logging,32508000
2017,Newfoundland and Labrador,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2017,Newfoundland and Labrador,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2017,Newfoundland and Labrador,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2017,Newfoundland and Labrador,Wood product manufacturing,Total wood product manufacturing,0
2017,Newfoundland and Labrador,Wood product manufacturing,Sawmills and wood preservation,0
2017,Newfoundland and Labrador,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,0
2017,Newfoundland and Labrador,Wood product manufacturing,Other wood product manufacturing,0
2017,Newfoundland and Labrador,All industries,Total revenue,0
2017,Northwest Territories,Logging,Total logging,0
2017,Northwest Territories,Wood product manufacturing,Total wood product manufacturing,0
2017,Northwest Territories,Wood product manufacturing,Sawmills and wood preservation,0
2017,Northwest Territories,Wood product manufacturing,Other wood product manufacturing,0
2017,Northwest Territories,All industries,Total revenue,0
2017,Nova Scotia,Logging,Total logging,100363000
2017,Nova Scotia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2017,Nova Scotia,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2017,Nova Scotia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2017,Nova Scotia,Wood product manufacturing,Total wood product manufacturing,0
2017,Nova Scotia,Wood product manufacturing,Sawmills and wood preservation,0
2017,Nova Scotia,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,0
2017,Nova Scotia,Wood product manufacturing,Other wood product manufacturing,0
2017,Nova Scotia,All industries,Total revenue,0
2017,Nunavut,Logging,Total logging,0
2017,Nunavut,Wood product manufacturing,Total wood product manufacturing,0
2017,Nunavut,Wood product manufacturing,Other wood product manufacturing,0
2017,Nunavut,All industries,Total revenue,0
2017,Ontario,Logging,Total logging,1096059000
2017,Ontario,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,8280233000
2017,Ontario,Pulp and paper product manufacturing,Converted paper product manufacturing,5626824000
2017,Ontario,Pulp and paper product manufacturing,Pulp paper and paperboard mills,2653410000
2017,Ontario,Wood product manufacturing,Total wood product manufacturing,5176617000
2017,Ontario,Wood product manufacturing,Sawmills and wood preservation,3248088000
2017,Ontario,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,3117892000
2017,Ontario,Wood product manufacturing,Other wood product manufacturing,1993627000
2017,Ontario,All industries,Total revenue,14552909000
2017,Prince Edward Island,Logging,Total logging,11378000
2017,Prince Edward Island,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2017,Prince Edward Island,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2017,Prince Edward Island,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2017,Prince Edward Island,Wood product manufacturing,Total wood product manufacturing,0
2017,Prince Edward Island,Wood product manufacturing,Sawmills and wood preservation,0
2017,Prince Edward Island,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,0
2017,Prince Edward Island,Wood product manufacturing,Other wood product manufacturing,0
2017,Prince Edward Island,All industries,Total revenue,0
2017,Quebec,Logging,Total logging,2117076000
2017,Quebec,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,8901453000
2017,Quebec,Pulp and paper product manufacturing,Converted paper product manufacturing,3161436000
2017,Quebec,Pulp and paper product manufacturing,Pulp paper and paperboard mills,5740017000
2017,Quebec,Wood product manufacturing,Total wood product manufacturing,8865983000
2017,Quebec,Wood product manufacturing,Sawmills and wood preservation,7706418000
2017,Quebec,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,3845626000
2017,Quebec,Wood product manufacturing,Other wood product manufacturing,3089961000
2017,Quebec,All industries,Total revenue,19884512000
2017,Saskatchewan,Logging,Total logging,135183000
2017,Saskatchewan,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2017,Saskatchewan,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2017,Saskatchewan,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2017,Saskatchewan,Wood product manufacturing,Total wood product manufacturing,739019000
2017,Saskatchewan,Wood product manufacturing,Sawmills and wood preservation,303470000
2017,Saskatchewan,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,1065608000
2017,Saskatchewan,Wood product manufacturing,Other wood product manufacturing,54480000
2017,Saskatchewan,All industries,Total revenue,0
2017,Yukon,Logging,Total logging,654000
2017,Yukon,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2017,Yukon,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2017,Yukon,Wood product manufacturing,Total wood product manufacturing,0
2017,Yukon,Wood product manufacturing,Sawmills and wood preservation,0
2017,Yukon,Wood product manufacturing,Other wood product manufacturing,0
2017,Yukon,All industries,Total revenue,0
2018,Canada,Logging,Total logging,10729699000
2018,Canada,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,30784337000
2018,Canada,Pulp and paper product manufacturing,Converted paper product manufacturing,10997510000
2018,Canada,Pulp and paper product manufacturing,Pulp paper and paperboard mills,19786826000
2018,Canada,Wood product manufacturing,Total wood product manufacturing,35919477000
2018,Canada,Wood product manufacturing,Sawmills and wood preservation,37153646000
2018,Canada,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,16171566000
2018,Canada,Wood product manufacturing,Other wood product manufacturing,9256872000
2018,Canada,All industries,Total revenue,77433513000
2018,Alberta,Logging,Total logging,981694000
2018,Alberta,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,2530080000
2018,Alberta,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2018,Alberta,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2018,Alberta,Wood product manufacturing,Total wood product manufacturing,4595652000
2018,Alberta,Wood product manufacturing,Sawmills and wood preservation,4628032000
2018,Alberta,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,3001020000
2018,Alberta,Wood product manufacturing,Other wood product manufacturing,781126000
2018,Alberta,All industries,Total revenue,8107426000
2018,British Columbia,Logging,Total logging,5557162000
2018,British Columbia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,5624563000
2018,British Columbia,Pulp and paper product manufacturing,Converted paper product manufacturing,405641000
2018,British Columbia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,5218921000
2018,British Columbia,Wood product manufacturing,Total wood product manufacturing,12598896000
2018,British Columbia,Wood product manufacturing,Sawmills and wood preservation,16675698000
2018,British Columbia,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,4075174000
2018,British Columbia,Wood product manufacturing,Other wood product manufacturing,2223460000
2018,British Columbia,All industries,Total revenue,23780621000
2018,Manitoba,Logging,Total logging,45886000
2018,Manitoba,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2018,Manitoba,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2018,Manitoba,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2018,Manitoba,Wood product manufacturing,Total wood product manufacturing,521185000
2018,Manitoba,Wood product manufacturing,Sawmills and wood preservation,457284000
2018,Manitoba,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,100946000
2018,Manitoba,Wood product manufacturing,Other wood product manufacturing,242069000
2018,Manitoba,All industries,Total revenue,0
2018,New Brunswick,Logging,Total logging,625823000
2018,New Brunswick,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,2108889000
2018,New Brunswick,Pulp and paper product manufacturing,Converted paper product manufacturing,550341000
2018,New Brunswick,Pulp and paper product manufacturing,Pulp paper and paperboard mills,1558548000
2018,New Brunswick,Wood product manufacturing,Total wood product manufacturing,1706139000
2018,New Brunswick,Wood product manufacturing,Sawmills and wood preservation,2284628000
2018,New Brunswick,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,732374000
2018,New Brunswick,Wood product manufacturing,Other wood product manufacturing,197639000
2018,New Brunswick,All industries,Total revenue,4440851000
2018,Newfoundland and Labrador,Logging,Total logging,32768000
2018,Newfoundland and Labrador,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2018,Newfoundland and Labrador,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2018,Newfoundland and Labrador,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2018,Newfoundland and Labrador,Wood product manufacturing,Total wood product manufacturing,0
2018,Newfoundland and Labrador,Wood product manufacturing,Sawmills and wood preservation,0
2018,Newfoundland and Labrador,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,0
2018,Newfoundland and Labrador,Wood product manufacturing,Other wood product manufacturing,0
2018,Newfoundland and Labrador,All industries,Total revenue,0
2018,Northwest Territories,Logging,Total logging,0
2018,Northwest Territories,Wood product manufacturing,Total wood product manufacturing,0
2018,Northwest Territories,Wood product manufacturing,Sawmills and wood preservation,0
2018,Northwest Territories,Wood product manufacturing,Other wood product manufacturing,0
2018,Northwest Territories,All industries,Total revenue,0
2018,Nova Scotia,Logging,Total logging,107515000
2018,Nova Scotia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2018,Nova Scotia,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2018,Nova Scotia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2018,Nova Scotia,Wood product manufacturing,Total wood product manufacturing,0
2018,Nova Scotia,Wood product manufacturing,Sawmills and wood preservation,0
2018,Nova Scotia,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,0
2018,Nova Scotia,Wood product manufacturing,Other wood product manufacturing,0
2018,Nova Scotia,All industries,Total revenue,0
2018,Nunavut,Logging,Total logging,0
2018,Nunavut,Wood product manufacturing,Total wood product manufacturing,0
2018,Nunavut,Wood product manufacturing,Other wood product manufacturing,0
2018,Nunavut,All industries,Total revenue,0
2018,Ontario,Logging,Total logging,1146483000
2018,Ontario,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,8966439000
2018,Ontario,Pulp and paper product manufacturing,Converted paper product manufacturing,6000761000
2018,Ontario,Pulp and paper product manufacturing,Pulp paper and paperboard mills,2965678000
2018,Ontario,Wood product manufacturing,Total wood product manufacturing,5628544000
2018,Ontario,Wood product manufacturing,Sawmills and wood preservation,3601784000
2018,Ontario,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,3260962000
2018,Ontario,Wood product manufacturing,Other wood product manufacturing,2197171000
2018,Ontario,All industries,Total revenue,15741466000
2018,Prince Edward Island,Logging,Total logging,10814000
2018,Prince Edward Island,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2018,Prince Edward Island,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2018,Prince Edward Island,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2018,Prince Edward Island,Wood product manufacturing,Total wood product manufacturing,0
2018,Prince Edward Island,Wood product manufacturing,Sawmills and wood preservation,0
2018,Prince Edward Island,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,0
2018,Prince Edward Island,Wood product manufacturing,Other wood product manufacturing,0
2018,Prince Edward Island,All industries,Total revenue,0
2018,Quebec,Logging,Total logging,2089486000
2018,Quebec,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,9765638000
2018,Quebec,Pulp and paper product manufacturing,Converted paper product manufacturing,3156036000
2018,Quebec,Pulp and paper product manufacturing,Pulp paper and paperboard mills,6609603000
2018,Quebec,Wood product manufacturing,Total wood product manufacturing,9561808000
2018,Quebec,Wood product manufacturing,Sawmills and wood preservation,8304848000
2018,Quebec,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,3901866000
2018,Quebec,Wood product manufacturing,Other wood product manufacturing,3458451000
2018,Quebec,All industries,Total revenue,21416932000
2018,Saskatchewan,Logging,Total logging,131296000
2018,Saskatchewan,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2018,Saskatchewan,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2018,Saskatchewan,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2018,Saskatchewan,Wood product manufacturing,Total wood product manufacturing,732485000
2018,Saskatchewan,Wood product manufacturing,Sawmills and wood preservation,419082000
2018,Saskatchewan,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,928822000
2018,Saskatchewan,Wood product manufacturing,Other wood product manufacturing,58532000
2018,Saskatchewan,All industries,Total revenue,0
2018,Yukon,Logging,Total logging,0
2018,Yukon,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2018,Yukon,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2018,Yukon,Wood product manufacturing,Total wood product manufacturing,0
2018,Yukon,Wood product manufacturing,Sawmills and wood preservation,0
2018,Yukon,Wood product manufacturing,Other wood product manufacturing,0
2018,Yukon,All industries,Total revenue,0
2019,Canada,Logging,Total logging,10529444000
2019,Canada,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,30001407000
2019,Canada,Pulp and paper product manufacturing,Converted paper product manufacturing,11520843000
2019,Canada,Pulp and paper product manufacturing,Pulp paper and paperboard mills,18480564000
2019,Canada,Wood product manufacturing,Total wood product manufacturing,31682993000
2019,Canada,Wood product manufacturing,Sawmills and wood preservation,31178364000
2019,Canada,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,13978022000
2019,Canada,Wood product manufacturing,Other wood product manufacturing,9104800000
2019,Canada,All industries,Total revenue,72213844000
2019,Alberta,Logging,Total logging,1086693000
2019,Alberta,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,2447475000
2019,Alberta,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2019,Alberta,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2019,Alberta,Wood product manufacturing,Total wood product manufacturing,3881204000
2019,Alberta,Wood product manufacturing,Sawmills and wood preservation,3863392000
2019,Alberta,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,2232906000
2019,Alberta,Wood product manufacturing,Other wood product manufacturing,833055000
2019,Alberta,All industries,Total revenue,7415372000
2019,British Columbia,Logging,Total logging,5230109000
2019,British Columbia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,5014698000
2019,British Columbia,Pulp and paper product manufacturing,Converted paper product manufacturing,453462000
2019,British Columbia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,4561236000
2019,British Columbia,Wood product manufacturing,Total wood product manufacturing,10330631000
2019,British Columbia,Wood product manufacturing,Sawmills and wood preservation,12875446000
2019,British Columbia,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,3593600000
2019,British Columbia,Wood product manufacturing,Other wood product manufacturing,2096108000
2019,British Columbia,All industries,Total revenue,20575438000
2019,Manitoba,Logging,Total logging,48098000
2019,Manitoba,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2019,Manitoba,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2019,Manitoba,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2019,Manitoba,Wood product manufacturing,Total wood product manufacturing,501777000
2019,Manitoba,Wood product manufacturing,Sawmills and wood preservation,416348000
2019,Manitoba,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,91634000
2019,Manitoba,Wood product manufacturing,Other wood product manufacturing,247786000
2019,Manitoba,All industries,Total revenue,0
2019,New Brunswick,Logging,Total logging,647937000
2019,New Brunswick,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,2115302000
2019,New Brunswick,Pulp and paper product manufacturing,Converted paper product manufacturing,645756000
2019,New Brunswick,Pulp and paper product manufacturing,Pulp paper and paperboard mills,1469546000
2019,New Brunswick,Wood product manufacturing,Total wood product manufacturing,1583100000
2019,New Brunswick,Wood product manufacturing,Sawmills and wood preservation,2063688000
2019,New Brunswick,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,618486000
2019,New Brunswick,Wood product manufacturing,Other wood product manufacturing,242013000
2019,New Brunswick,All industries,Total revenue,4346339000
2019,Newfoundland and Labrador,Logging,Total logging,28422000
2019,Newfoundland and Labrador,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2019,Newfoundland and Labrador,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2019,Newfoundland and Labrador,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2019,Newfoundland and Labrador,Wood product manufacturing,Total wood product manufacturing,0
2019,Newfoundland and Labrador,Wood product manufacturing,Sawmills and wood preservation,0
2019,Newfoundland and Labrador,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,23918000
2019,Newfoundland and Labrador,Wood product manufacturing,Other wood product manufacturing,11207000
2019,Newfoundland and Labrador,All industries,Total revenue,0
2019,Northwest Territories,Logging,Total logging,0
2019,Northwest Territories,Wood product manufacturing,Total wood product manufacturing,0
2019,Northwest Territories,Wood product manufacturing,Sawmills and wood preservation,0
2019,Northwest Territories,Wood product manufacturing,Other wood product manufacturing,0
2019,Northwest Territories,All industries,Total revenue,0
2019,Nova Scotia,Logging,Total logging,112283000
2019,Nova Scotia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2019,Nova Scotia,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2019,Nova Scotia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2019,Nova Scotia,Wood product manufacturing,Total wood product manufacturing,0
2019,Nova Scotia,Wood product manufacturing,Sawmills and wood preservation,0
2019,Nova Scotia,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,165784000
2019,Nova Scotia,Wood product manufacturing,Other wood product manufacturing,0
2019,Nova Scotia,All industries,Total revenue,0
2019,Nunavut,Logging,Total logging,0
2019,Nunavut,All industries,Total revenue,0
2019,Ontario,Logging,Total logging,1081717000
2019,Ontario,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,9017670000
2019,Ontario,Pulp and paper product manufacturing,Converted paper product manufacturing,6183730000
2019,Ontario,Pulp and paper product manufacturing,Pulp paper and paperboard mills,2833940000
2019,Ontario,Wood product manufacturing,Total wood product manufacturing,5249669000
2019,Ontario,Wood product manufacturing,Sawmills and wood preservation,3130500000
2019,Ontario,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,2966156000
2019,Ontario,Wood product manufacturing,Other wood product manufacturing,2201342000
2019,Ontario,All industries,Total revenue,15349056000
2019,Prince Edward Island,Logging,Total logging,10670000
2019,Prince Edward Island,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2019,Prince Edward Island,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2019,Prince Edward Island,Wood product manufacturing,Total wood product manufacturing,0
2019,Prince Edward Island,Wood product manufacturing,Sawmills and wood preservation,4328000
2019,Prince Edward Island,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,24664000
2019,Prince Edward Island,Wood product manufacturing,Other wood product manufacturing,0
2019,Prince Edward Island,All industries,Total revenue,0
2019,Quebec,Logging,Total logging,2144434000
2019,Quebec,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,9664881000
2019,Quebec,Pulp and paper product manufacturing,Converted paper product manufacturing,3324856000
2019,Quebec,Pulp and paper product manufacturing,Pulp paper and paperboard mills,6340025000
2019,Quebec,Wood product manufacturing,Total wood product manufacturing,9027025000
2019,Quebec,Wood product manufacturing,Sawmills and wood preservation,7780598000
2019,Quebec,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,3612976000
2019,Quebec,Wood product manufacturing,Other wood product manufacturing,3330238000
2019,Quebec,All industries,Total revenue,20836340000
2019,Saskatchewan,Logging,Total logging,138018000
2019,Saskatchewan,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2019,Saskatchewan,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2019,Saskatchewan,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2019,Saskatchewan,Wood product manufacturing,Total wood product manufacturing,565638000
2019,Saskatchewan,Wood product manufacturing,Sawmills and wood preservation,373344000
2019,Saskatchewan,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,647896000
2019,Saskatchewan,Wood product manufacturing,Other wood product manufacturing,55018000
2019,Saskatchewan,All industries,Total revenue,0
2019,Yukon,Logging,Total logging,1009000
2019,Yukon,Wood product manufacturing,Total wood product manufacturing,0
2019,Yukon,Wood product manufacturing,Other wood product manufacturing,0
2019,Yukon,All industries,Total revenue,0
2020,Canada,Logging,Total logging,9565571000
2020,Canada,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,27099357000
2020,Canada,Pulp and paper product manufacturing,Converted paper product manufacturing,11108270000
2020,Canada,Pulp and paper product manufacturing,Pulp paper and paperboard mills,15991087000
2020,Canada,Wood product manufacturing,Total wood product manufacturing,35908884000
2020,Canada,Wood product manufacturing,Sawmills and wood preservation,36371402000
2020,Canada,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,16749336000
2020,Canada,Wood product manufacturing,Other wood product manufacturing,9348515000
2020,Canada,All industries,Total revenue,72573812000
2020,Alberta,Logging,Total logging,1205475000
2020,Alberta,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,2115822000
2020,Alberta,Pulp and paper product manufacturing,Converted paper product manufacturing,0
