Year,Annee,ISO,Jurisdiction,Juridiction,Insect_species,Insecte_espece,Area,Data_qualifier,Superficie,Qualificatifs_de_donnees
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Large aspen tortrix,Tordeuse du tremble,0,u,0,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Mountain pine beetle,Dendroctone du pin ponderosa,0,u,0,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Other,Autres,261411,e,261411,e
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Spongy moth,Spongieuse,0,u,0,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce beetle,Dendroctone de l'epinette,0,u,0,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce budworm,Tordeuse des bourgeons de l'epinette,122473,e,122473,e
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Swaine jack pine sawfly,Diprion de Swaine,0,u,0,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,u,0,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Western spruce budworm,Tordeuse occidentale de l'epinette,0,u,0,u
2016,2016,ON,Ontario,Ontario,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2016,2016,ON,Ontario,Ontario,Balsam fir sawfly,Diprion du sapin,590.6561279,r,590.6561279,r
2016,2016,ON,Ontario,Ontario,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2016,2016,ON,Ontario,Ontario,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2016,2016,ON,Ontario,Ontario,Forest tent caterpillar,Livree des forets,1123591,r,1123591,r
2016,2016,ON,Ontario,Ontario,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2016,2016,ON,Ontario,Ontario,Jack pine budworm,Tordeuse du pin gris,5086,r,5086,r
2016,2016,ON,Ontario,Ontario,Large aspen tortrix,Tordeuse du tremble,22586,r,22586,r
2016,2016,ON,Ontario,Ontario,Mountain pine beetle,Dendroctone du pin ponderosa,0,a,0,a
2016,2016,ON,Ontario,Ontario,Other,Autres,50749,r,50749,r
2016,2016,ON,Ontario,Ontario,Spongy moth,Spongieuse,0,a,0,a
2016,2016,ON,Ontario,Ontario,Spruce beetle,Dendroctone de l'epinette,0,a,0,a
2016,2016,ON,Ontario,Ontario,Spruce budworm,Tordeuse des bourgeons de l'epinette,119462,r,119462,r
2016,2016,ON,Ontario,Ontario,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2016,2016,ON,Ontario,Ontario,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,a,0,a
2016,2016,ON,Ontario,Ontario,Western spruce budworm,Tordeuse occidentale de l'epinette,0,a,0,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-edouard,Aspen twoleaf tier,Noctuelle decolorie,0,s,0,s
2016,2016,PE,Prince Edward Island,Île-du-Prince-edouard,Balsam fir sawfly,Diprion du sapin,0,s,0,s
2016,2016,PE,Prince Edward Island,Île-du-Prince-edouard,Blackheaded budworm,Tordeuse a tete noire de l'epinette,2,e,2,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-edouard,Bruce spanworm,Arpenteuse de Bruce,0,s,0,s
2016,2016,PE,Prince Edward Island,Île-du-Prince-edouard,Forest tent caterpillar,Livree des forets,0,s,0,s
2016,2016,PE,Prince Edward Island,Île-du-Prince-edouard,Hemlock looper,Arpenteuse de la pruche,0,s,0,s
2016,2016,PE,Prince Edward Island,Île-du-Prince-edouard,Jack pine budworm,Tordeuse du pin gris,0,u,0,u
2016,2016,PE,Prince Edward Island,Île-du-Prince-edouard,Large aspen tortrix,Tordeuse du tremble,0,u,0,u
2016,2016,PE,Prince Edward Island,Île-du-Prince-edouard,Mountain pine beetle,Dendroctone du pin ponderosa,0,n,0,n
2016,2016,PE,Prince Edward Island,Île-du-Prince-edouard,Other,Autres,15,e,15,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-edouard,Spongy moth,Spongieuse,0,s,0,s
2016,2016,PE,Prince Edward Island,Île-du-Prince-edouard,Spruce beetle,Dendroctone de l'epinette,10,e,10,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-edouard,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,s,0,s
2016,2016,PE,Prince Edward Island,Île-du-Prince-edouard,Swaine jack pine sawfly,Diprion de Swaine,0,u,0,u
2016,2016,PE,Prince Edward Island,Île-du-Prince-edouard,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,u,0,u
2016,2016,PE,Prince Edward Island,Île-du-Prince-edouard,Western spruce budworm,Tordeuse occidentale de l'epinette,0,n,0,n
2016,2016,QC,Quebec,Quebec,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2016,2016,QC,Quebec,Quebec,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2016,2016,QC,Quebec,Quebec,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2016,2016,QC,Quebec,Quebec,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2016,2016,QC,Quebec,Quebec,Forest tent caterpillar,Livree des forets,68527,a,68527,a
2016,2016,QC,Quebec,Quebec,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2016,2016,QC,Quebec,Quebec,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2016,2016,QC,Quebec,Quebec,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2016,2016,QC,Quebec,Quebec,Mountain pine beetle,Dendroctone du pin ponderosa,0,a,0,a
2016,2016,QC,Quebec,Quebec,Other,Autres,0,a,0,a
2016,2016,QC,Quebec,Quebec,Spongy moth,Spongieuse,0,a,0,a
2016,2016,QC,Quebec,Quebec,Spruce beetle,Dendroctone de l'epinette,0,u,0,u
2016,2016,QC,Quebec,Quebec,Spruce budworm,Tordeuse des bourgeons de l'epinette,4664658,a,4664658,a
2016,2016,QC,Quebec,Quebec,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2016,2016,QC,Quebec,Quebec,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,n,0,n
2016,2016,QC,Quebec,Quebec,Western spruce budworm,Tordeuse occidentale de l'epinette,0,n,0,n
2016,2016,SK,Saskatchewan,Saskatchewan,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2016,2016,SK,Saskatchewan,Saskatchewan,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2016,2016,SK,Saskatchewan,Saskatchewan,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2016,2016,SK,Saskatchewan,Saskatchewan,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2016,2016,SK,Saskatchewan,Saskatchewan,Forest tent caterpillar,Livree des forets,565388,a,565388,a
2016,2016,SK,Saskatchewan,Saskatchewan,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2016,2016,SK,Saskatchewan,Saskatchewan,Jack pine budworm,Tordeuse du pin gris,1965,a,1965,a
2016,2016,SK,Saskatchewan,Saskatchewan,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2016,2016,SK,Saskatchewan,Saskatchewan,Mountain pine beetle,Dendroctone du pin ponderosa,0,s,0,s
2016,2016,SK,Saskatchewan,Saskatchewan,Other,Autres,374,a,374,a
2016,2016,SK,Saskatchewan,Saskatchewan,Spongy moth,Spongieuse,0,a,0,a
2016,2016,SK,Saskatchewan,Saskatchewan,Spruce beetle,Dendroctone de l'epinette,0,a,0,a
2016,2016,SK,Saskatchewan,Saskatchewan,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,a,0,a
2016,2016,SK,Saskatchewan,Saskatchewan,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2016,2016,SK,Saskatchewan,Saskatchewan,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,a,0,a
2016,2016,SK,Saskatchewan,Saskatchewan,Western spruce budworm,Tordeuse occidentale de l'epinette,0,a,0,a
2016,2016,YT,Yukon,Yukon,Aspen twoleaf tier,Noctuelle decolorie,0,u,0,u
2016,2016,YT,Yukon,Yukon,Balsam fir sawfly,Diprion du sapin,0,u,0,u
2016,2016,YT,Yukon,Yukon,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,u,0,u
2016,2016,YT,Yukon,Yukon,Bruce spanworm,Arpenteuse de Bruce,0,u,0,u
2016,2016,YT,Yukon,Yukon,Forest tent caterpillar,Livree des forets,0,u,0,u
2016,2016,YT,Yukon,Yukon,Hemlock looper,Arpenteuse de la pruche,0,u,0,u
2016,2016,YT,Yukon,Yukon,Jack pine budworm,Tordeuse du pin gris,0,u,0,u
2016,2016,YT,Yukon,Yukon,Large aspen tortrix,Tordeuse du tremble,21783,e,21783,e
2016,2016,YT,Yukon,Yukon,Mountain pine beetle,Dendroctone du pin ponderosa,0,u,0,u
2016,2016,YT,Yukon,Yukon,Other,Autres,179160,e,179160,e
2016,2016,YT,Yukon,Yukon,Spongy moth,Spongieuse,0,u,0,u
2016,2016,YT,Yukon,Yukon,Spruce beetle,Dendroctone de l'epinette,0,u,0,u
2016,2016,YT,Yukon,Yukon,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,u,0,u
2016,2016,YT,Yukon,Yukon,Swaine jack pine sawfly,Diprion de Swaine,0,u,0,u
2016,2016,YT,Yukon,Yukon,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,u,0,u
2016,2016,YT,Yukon,Yukon,Western spruce budworm,Tordeuse occidentale de l'epinette,0,u,0,u
2017,2017,AB,Alberta,Alberta,Aspen twoleaf tier,Noctuelle decolorie,0,p,0,p
2017,2017,AB,Alberta,Alberta,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2017,2017,AB,Alberta,Alberta,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2017,2017,AB,Alberta,Alberta,Bruce spanworm,Arpenteuse de Bruce,0,p,0,p
2017,2017,AB,Alberta,Alberta,Forest tent caterpillar,Livree des forets,593986,r,593986,r
2017,2017,AB,Alberta,Alberta,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2017,2017,AB,Alberta,Alberta,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2017,2017,AB,Alberta,Alberta,Large aspen tortrix,Tordeuse du tremble,294123,a,294123,a
2017,2017,AB,Alberta,Alberta,Mountain pine beetle,Dendroctone du pin ponderosa,213170,a,213170,a
2017,2017,AB,Alberta,Alberta,Other,Autres,156243,r,156243,r
2017,2017,AB,Alberta,Alberta,Spongy moth,Spongieuse,0,a,0,a
2017,2017,AB,Alberta,Alberta,Spruce beetle,Dendroctone de l'epinette,3138,r,3138,r
2017,2017,AB,Alberta,Alberta,Spruce budworm,Tordeuse des bourgeons de l'epinette,17337,a,17337,a
2017,2017,AB,Alberta,Alberta,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2017,2017,AB,Alberta,Alberta,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,a,0,a
2017,2017,AB,Alberta,Alberta,Western spruce budworm,Tordeuse occidentale de l'epinette,0,a,0,a
2017,2017,BC,British Columbia,Colombie-Britannique,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2017,2017,BC,British Columbia,Colombie-Britannique,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2017,2017,BC,British Columbia,Colombie-Britannique,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2017,2017,BC,British Columbia,Colombie-Britannique,Bruce spanworm,Arpenteuse de Bruce,4456,a,4456,a
2017,2017,BC,British Columbia,Colombie-Britannique,Forest tent caterpillar,Livree des forets,0,a,0,a
2017,2017,BC,British Columbia,Colombie-Britannique,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2017,2017,BC,British Columbia,Colombie-Britannique,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2017,2017,BC,British Columbia,Colombie-Britannique,Large aspen tortrix,Tordeuse du tremble,1521,a,1521,a
2017,2017,BC,British Columbia,Colombie-Britannique,Mountain pine beetle,Dendroctone du pin ponderosa,119089,a,119089,a
2017,2017,BC,British Columbia,Colombie-Britannique,Other,Autres,4419043,a,4419043,a
2017,2017,BC,British Columbia,Colombie-Britannique,Spongy moth,Spongieuse,0,a,0,a
2017,2017,BC,British Columbia,Colombie-Britannique,Spruce beetle,Dendroctone de l'epinette,501873,a,501873,a
2017,2017,BC,British Columbia,Colombie-Britannique,Spruce budworm,Tordeuse des bourgeons de l'epinette,756,a,756,a
2017,2017,BC,British Columbia,Colombie-Britannique,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2017,2017,BC,British Columbia,Colombie-Britannique,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,376100,a,376100,a
2017,2017,BC,British Columbia,Colombie-Britannique,Western spruce budworm,Tordeuse occidentale de l'epinette,704,a,704,a
2017,2017,MB,Manitoba,Manitoba,Aspen twoleaf tier,Noctuelle decolorie,0,n,0,n
2017,2017,MB,Manitoba,Manitoba,Balsam fir sawfly,Diprion du sapin,0,n,0,n
2017,2017,MB,Manitoba,Manitoba,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,n,0,n
2017,2017,MB,Manitoba,Manitoba,Bruce spanworm,Arpenteuse de Bruce,0,n,0,n
2017,2017,MB,Manitoba,Manitoba,Forest tent caterpillar,Livree des forets,403704,e,403704,e
2017,2017,MB,Manitoba,Manitoba,Hemlock looper,Arpenteuse de la pruche,0,n,0,n
2017,2017,MB,Manitoba,Manitoba,Jack pine budworm,Tordeuse du pin gris,638181,e,638181,e
2017,2017,MB,Manitoba,Manitoba,Large aspen tortrix,Tordeuse du tremble,0,n,0,n
2017,2017,MB,Manitoba,Manitoba,Mountain pine beetle,Dendroctone du pin ponderosa,0,n,0,n
2017,2017,MB,Manitoba,Manitoba,Other,Autres,25906,e,25906,e
2017,2017,MB,Manitoba,Manitoba,Spongy moth,Spongieuse,0,n,0,n
2017,2017,MB,Manitoba,Manitoba,Spruce beetle,Dendroctone de l'epinette,0,n,0,n
2017,2017,MB,Manitoba,Manitoba,Spruce budworm,Tordeuse des bourgeons de l'epinette,388,e,388,e
2017,2017,MB,Manitoba,Manitoba,Swaine jack pine sawfly,Diprion de Swaine,0,n,0,n
2017,2017,MB,Manitoba,Manitoba,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,n,0,n
2017,2017,MB,Manitoba,Manitoba,Western spruce budworm,Tordeuse occidentale de l'epinette,0,n,0,n
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Forest tent caterpillar,Livree des forets,0,a,0,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Mountain pine beetle,Dendroctone du pin ponderosa,0,a,0,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Other,Autres,0,a,0,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Spongy moth,Spongieuse,0,a,0,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Spruce beetle,Dendroctone de l'epinette,0,a,0,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Spruce budworm,Tordeuse des bourgeons de l'epinette,875,a,875,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,a,0,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Western spruce budworm,Tordeuse occidentale de l'epinette,0,a,0,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Forest tent caterpillar,Livree des forets,0,a,0,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hemlock looper,Arpenteuse de la pruche,1443,a,1443,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Mountain pine beetle,Dendroctone du pin ponderosa,0,a,0,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other,Autres,0,a,0,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spongy moth,Spongieuse,0,a,0,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce beetle,Dendroctone de l'epinette,0,a,0,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce budworm,Tordeuse des bourgeons de l'epinette,430,a,430,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,a,0,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Western spruce budworm,Tordeuse occidentale de l'epinette,0,a,0,a
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Aspen twoleaf tier,Noctuelle decolorie,0,n,0,n
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Balsam fir sawfly,Diprion du sapin,0,u,0,u
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,u,0,u
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Bruce spanworm,Arpenteuse de Bruce,0,n,0,n
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Forest tent caterpillar,Livree des forets,0,u,0,u
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Hemlock looper,Arpenteuse de la pruche,0,u,0,u
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Jack pine budworm,Tordeuse du pin gris,0,u,0,u
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Large aspen tortrix,Tordeuse du tremble,0,n,0,n
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Mountain pine beetle,Dendroctone du pin ponderosa,0,n,0,n
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Other,Autres,2893,e,2893,e
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Spongy moth,Spongieuse,0,u,0,u
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Spruce beetle,Dendroctone de l'epinette,1860,e,1860,e
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,u,0,u
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Swaine jack pine sawfly,Diprion de Swaine,0,n,0,n
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,n,0,n
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Western spruce budworm,Tordeuse occidentale de l'epinette,0,n,0,n
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Aspen twoleaf tier,Noctuelle decolorie,0,u,0,u
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Balsam fir sawfly,Diprion du sapin,0,u,0,u
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,u,0,u
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Bruce spanworm,Arpenteuse de Bruce,0,u,0,u
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Forest tent caterpillar,Livree des forets,1045,e,1045,e
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Hemlock looper,Arpenteuse de la pruche,0,u,0,u
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Jack pine budworm,Tordeuse du pin gris,0,u,0,u
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Large aspen tortrix,Tordeuse du tremble,0,u,0,u
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Mountain pine beetle,Dendroctone du pin ponderosa,0,u,0,u
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Other,Autres,239837,e,239837,e
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Spongy moth,Spongieuse,0,u,0,u
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce beetle,Dendroctone de l'epinette,0,u,0,u
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce budworm,Tordeuse des bourgeons de l'epinette,245859,e,245859,e
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Swaine jack pine sawfly,Diprion de Swaine,0,u,0,u
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,u,0,u
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Western spruce budworm,Tordeuse occidentale de l'epinette,0,u,0,u
2017,2017,ON,Ontario,Ontario,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2017,2017,ON,Ontario,Ontario,Balsam fir sawfly,Diprion du sapin,269.5677185,r,269.5677185,r
2017,2017,ON,Ontario,Ontario,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2017,2017,ON,Ontario,Ontario,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2017,2017,ON,Ontario,Ontario,Forest tent caterpillar,Livree des forets,2348545,r,2348545,r
2017,2017,ON,Ontario,Ontario,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2017,2017,ON,Ontario,Ontario,Jack pine budworm,Tordeuse du pin gris,100510,r,100510,r
2017,2017,ON,Ontario,Ontario,Large aspen tortrix,Tordeuse du tremble,96629,r,96629,r
2017,2017,ON,Ontario,Ontario,Mountain pine beetle,Dendroctone du pin ponderosa,0,a,0,a
2017,2017,ON,Ontario,Ontario,Other,Autres,65648,r,65648,r
2017,2017,ON,Ontario,Ontario,Spongy moth,Spongieuse,21712,r,21712,r
2017,2017,ON,Ontario,Ontario,Spruce beetle,Dendroctone de l'epinette,0,a,0,a
2017,2017,ON,Ontario,Ontario,Spruce budworm,Tordeuse des bourgeons de l'epinette,147546,r,147546,r
2017,2017,ON,Ontario,Ontario,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2017,2017,ON,Ontario,Ontario,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,a,0,a
2017,2017,ON,Ontario,Ontario,Western spruce budworm,Tordeuse occidentale de l'epinette,0,a,0,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-edouard,Aspen twoleaf tier,Noctuelle decolorie,0,s,0,s
2017,2017,PE,Prince Edward Island,Île-du-Prince-edouard,Balsam fir sawfly,Diprion du sapin,0,s,0,s
2017,2017,PE,Prince Edward Island,Île-du-Prince-edouard,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,s,0,s
2017,2017,PE,Prince Edward Island,Île-du-Prince-edouard,Bruce spanworm,Arpenteuse de Bruce,0,s,0,s
2017,2017,PE,Prince Edward Island,Île-du-Prince-edouard,Forest tent caterpillar,Livree des forets,0,s,0,s
2017,2017,PE,Prince Edward Island,Île-du-Prince-edouard,Hemlock looper,Arpenteuse de la pruche,0,s,0,s
2017,2017,PE,Prince Edward Island,Île-du-Prince-edouard,Jack pine budworm,Tordeuse du pin gris,0,u,0,u
2017,2017,PE,Prince Edward Island,Île-du-Prince-edouard,Large aspen tortrix,Tordeuse du tremble,0,u,0,u
2017,2017,PE,Prince Edward Island,Île-du-Prince-edouard,Mountain pine beetle,Dendroctone du pin ponderosa,0,n,0,n
2017,2017,PE,Prince Edward Island,Île-du-Prince-edouard,Other,Autres,15,e,15,e
2017,2017,PE,Prince Edward Island,Île-du-Prince-edouard,Spongy moth,Spongieuse,2,e,2,e
2017,2017,PE,Prince Edward Island,Île-du-Prince-edouard,Spruce beetle,Dendroctone de l'epinette,10,e,10,e
2017,2017,PE,Prince Edward Island,Île-du-Prince-edouard,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,s,0,s
2017,2017,PE,Prince Edward Island,Île-du-Prince-edouard,Swaine jack pine sawfly,Diprion de Swaine,0,u,0,u
2017,2017,PE,Prince Edward Island,Île-du-Prince-edouard,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,u,0,u
2017,2017,PE,Prince Edward Island,Île-du-Prince-edouard,Western spruce budworm,Tordeuse occidentale de l'epinette,0,n,0,n
2017,2017,QC,Quebec,Quebec,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2017,2017,QC,Quebec,Quebec,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2017,2017,QC,Quebec,Quebec,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2017,2017,QC,Quebec,Quebec,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2017,2017,QC,Quebec,Quebec,Forest tent caterpillar,Livree des forets,212069,a,212069,a
2017,2017,QC,Quebec,Quebec,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2017,2017,QC,Quebec,Quebec,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2017,2017,QC,Quebec,Quebec,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2017,2017,QC,Quebec,Quebec,Mountain pine beetle,Dendroctone du pin ponderosa,0,a,0,a
2017,2017,QC,Quebec,Quebec,Other,Autres,0,a,0,a
2017,2017,QC,Quebec,Quebec,Spongy moth,Spongieuse,0,a,0,a
2017,2017,QC,Quebec,Quebec,Spruce beetle,Dendroctone de l'epinette,0,u,0,u
2017,2017,QC,Quebec,Quebec,Spruce budworm,Tordeuse des bourgeons de l'epinette,5105885,a,5105885,a
2017,2017,QC,Quebec,Quebec,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2017,2017,QC,Quebec,Quebec,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,n,0,n
2017,2017,QC,Quebec,Quebec,Western spruce budworm,Tordeuse occidentale de l'epinette,0,n,0,n
2017,2017,SK,Saskatchewan,Saskatchewan,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2017,2017,SK,Saskatchewan,Saskatchewan,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2017,2017,SK,Saskatchewan,Saskatchewan,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
