Year,Annee,ISO,Jurisdiction,Juridiction,Category,Categorie,Species-group,Groupe-d'especes,Tenure-En,Tenure-Fr,Volume
2008,2008,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Softwoods,Resineux,Provincial land,Terres provinciales,515895
2008,2008,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Softwoods,Resineux,Private land,Terres privees,0
2008,2008,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,17310
2008,2008,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privees,0
2008,2008,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,MB,Manitoba,Manitoba,Pulpwood,Bois a pate,Softwoods,Resineux,Provincial land,Terres provinciales,978687
2008,2008,MB,Manitoba,Manitoba,Pulpwood,Bois a pate,Softwoods,Resineux,Private land,Terres privees,0
2008,2008,MB,Manitoba,Manitoba,Pulpwood,Bois a pate,Hardwoods,Feuillus,Provincial land,Terres provinciales,90392
2008,2008,MB,Manitoba,Manitoba,Pulpwood,Bois a pate,Hardwoods,Feuillus,Private land,Terres privees,0
2008,2008,MB,Manitoba,Manitoba,Pulpwood,Bois a pate,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,MB,Manitoba,Manitoba,Pulpwood,Bois a pate,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Provincial land,Terres provinciales,51100
2008,2008,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Private land,Terres privees,0
2008,2008,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,484238
2008,2008,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privees,0
2008,2008,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,MB,Manitoba,Manitoba,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Provincial land,Terres provinciales,42039
2008,2008,MB,Manitoba,Manitoba,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Private land,Terres privees,0
2008,2008,MB,Manitoba,Manitoba,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Provincial land,Terres provinciales,28026
2008,2008,MB,Manitoba,Manitoba,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Private land,Terres privees,0
2008,2008,MB,Manitoba,Manitoba,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,MB,Manitoba,Manitoba,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Softwoods,Resineux,Federal land,Terres federales,8784
2008,2008,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,MB,Manitoba,Manitoba,Pulpwood,Bois a pate,Softwoods,Resineux,Federal land,Terres federales,0
2008,2008,MB,Manitoba,Manitoba,Pulpwood,Bois a pate,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,MB,Manitoba,Manitoba,Pulpwood,Bois a pate,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Federal land,Terres federales,0
2008,2008,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,MB,Manitoba,Manitoba,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Federal land,Terres federales,0
2008,2008,MB,Manitoba,Manitoba,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,MB,Manitoba,Manitoba,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Softwoods,Resineux,Provincial land,Terres provinciales,2362819
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Softwoods,Resineux,Private land,Terres privees,1917150
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,494306
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privees,413004
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois a pate,Softwoods,Resineux,Provincial land,Terres provinciales,555280
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois a pate,Softwoods,Resineux,Private land,Terres privees,1012508
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois a pate,Hardwoods,Feuillus,Provincial land,Terres provinciales,806679
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois a pate,Hardwoods,Feuillus,Private land,Terres privees,1302677
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois a pate,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois a pate,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Provincial land,Terres provinciales,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Private land,Terres privees,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privees,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Provincial land,Terres provinciales,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Private land,Terres privees,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Provincial land,Terres provinciales,49278
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Private land,Terres privees,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Softwoods,Resineux,Federal land,Terres federales,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois a pate,Softwoods,Resineux,Federal land,Terres federales,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois a pate,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois a pate,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Federal land,Terres federales,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Federal land,Terres federales,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Indeterminee bois ronds industriels,Unspecified,Indeterminee,Federal land,Terres federales,17006
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Logs and bolts,Billes et billots,Softwoods,Resineux,Provincial land,Terres provinciales,225089
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Logs and bolts,Billes et billots,Softwoods,Resineux,Private land,Terres privees,129472
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,1000
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privees,2689
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pulpwood,Bois a pate,Softwoods,Resineux,Provincial land,Terres provinciales,141565
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pulpwood,Bois a pate,Softwoods,Resineux,Private land,Terres privees,1154600
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pulpwood,Bois a pate,Hardwoods,Feuillus,Provincial land,Terres provinciales,1415
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pulpwood,Bois a pate,Hardwoods,Feuillus,Private land,Terres privees,2298
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pulpwood,Bois a pate,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pulpwood,Bois a pate,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Provincial land,Terres provinciales,0
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Private land,Terres privees,0
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,0
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privees,0
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Provincial land,Terres provinciales,260000
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Private land,Terres privees,35000
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Provincial land,Terres provinciales,40000
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Private land,Terres privees,55000
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Logs and bolts,Billes et billots,Softwoods,Resineux,Federal land,Terres federales,268
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pulpwood,Bois a pate,Softwoods,Resineux,Federal land,Terres federales,0
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pulpwood,Bois a pate,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pulpwood,Bois a pate,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Federal land,Terres federales,0
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Federal land,Terres federales,981
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Federal land,Terres federales,420
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Logs and bolts,Billes et billots,Softwoods,Resineux,Provincial land,Terres provinciales,171013
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Logs and bolts,Billes et billots,Softwoods,Resineux,Private land,Terres privees,1923507
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,8495
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privees,85194
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Pulpwood,Bois a pate,Softwoods,Resineux,Provincial land,Terres provinciales,536680
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Pulpwood,Bois a pate,Softwoods,Resineux,Private land,Terres privees,1530271
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Pulpwood,Bois a pate,Hardwoods,Feuillus,Provincial land,Terres provinciales,51702
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Pulpwood,Bois a pate,Hardwoods,Feuillus,Private land,Terres privees,422341
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Pulpwood,Bois a pate,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Pulpwood,Bois a pate,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Provincial land,Terres provinciales,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Private land,Terres privees,1972
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privees,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Provincial land,Terres provinciales,1526
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Private land,Terres privees,69961
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Provincial land,Terres provinciales,11885
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Private land,Terres privees,68320
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Logs and bolts,Billes et billots,Softwoods,Resineux,Federal land,Terres federales,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Pulpwood,Bois a pate,Softwoods,Resineux,Federal land,Terres federales,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Pulpwood,Bois a pate,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Pulpwood,Bois a pate,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Federal land,Terres federales,3888
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres federales,12652
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Federal land,Terres federales,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Softwoods,Resineux,Provincial land,Terres provinciales,5240
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Softwoods,Resineux,Private land,Terres privees,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privees,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois a pate,Softwoods,Resineux,Provincial land,Terres provinciales,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois a pate,Softwoods,Resineux,Private land,Terres privees,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois a pate,Hardwoods,Feuillus,Provincial land,Terres provinciales,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois a pate,Hardwoods,Feuillus,Private land,Terres privees,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois a pate,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois a pate,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Provincial land,Terres provinciales,300
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Private land,Terres privees,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privees,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Provincial land,Terres provinciales,17291
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Private land,Terres privees,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Provincial land,Terres provinciales,919
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Private land,Terres privees,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Softwoods,Resineux,Federal land,Terres federales,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois a pate,Softwoods,Resineux,Federal land,Terres federales,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois a pate,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois a pate,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Federal land,Terres federales,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Federal land,Terres federales,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,NU,Nunavut,Nunavut,Logs and bolts,Billes et billots,Softwoods,Resineux,Federal land,Terres federales,0
2008,2008,NU,Nunavut,Nunavut,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,NU,Nunavut,Nunavut,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,NU,Nunavut,Nunavut,Pulpwood,Bois a pate,Softwoods,Resineux,Federal land,Terres federales,0
2008,2008,NU,Nunavut,Nunavut,Pulpwood,Bois a pate,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,NU,Nunavut,Nunavut,Pulpwood,Bois a pate,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,NU,Nunavut,Nunavut,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Federal land,Terres federales,0
