Year,Jurisdiction,Trade Type,Commodity Group,Product,Quantity
2011,New Brunswick,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),5612
2011,New Brunswick,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),6224
2011,New Brunswick,Imports,Wood-Fabricated Materials,Plywood (cubic metres),10755
2011,New Brunswick,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),52968
2011,New Brunswick,Imports,Wood-Fabricated Materials,Veneer (square metres),2637728
2011,Newfoundland and Labrador,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),1468
2011,Newfoundland and Labrador,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),0
2011,Nova Scotia,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),12857
2011,Nova Scotia,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),120
2011,Nova Scotia,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),280
2011,Nova Scotia,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),2378
2011,Nova Scotia,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),11732
2011,Nova Scotia,Imports,Wood-Fabricated Materials,Plywood (cubic metres),13560
2011,Nova Scotia,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),3021
2011,Nova Scotia,Imports,Wood-Fabricated Materials,Veneer (square metres),229048
2011,Nunavut,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),0
2011,Nunavut,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),0
2011,Ontario,Imports,Primary Wood Products,Logs (cubic metres),102683
2011,Ontario,Imports,Primary Wood Products,Pulpwood (cubic metres),86027
2011,Ontario,Imports,Pulp and Paper Products,Newsprint (tonnes),9452
2011,Ontario,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),1405731
2011,Ontario,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),106078
2011,Ontario,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),559965
2011,Ontario,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),63194
2011,Ontario,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),164818
2011,Ontario,Imports,Wood-Fabricated Materials,Plywood (cubic metres),590207
2011,Ontario,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),173488
2011,Ontario,Imports,Wood-Fabricated Materials,Veneer (square metres),46207914
2011,Quebec,Imports,Primary Wood Products,Logs (cubic metres),2744323
2011,Quebec,Imports,Primary Wood Products,Pulpwood (cubic metres),543632
2011,Quebec,Imports,Pulp and Paper Products,Newsprint (tonnes),17253
2011,Quebec,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),582272
2011,Quebec,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),79064
2011,Quebec,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),122252
2011,Quebec,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),11107
2011,Quebec,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),45177
2011,Quebec,Imports,Wood-Fabricated Materials,Plywood (cubic metres),377743
2011,Quebec,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),155231
2011,Quebec,Imports,Wood-Fabricated Materials,Veneer (square metres),11559166
2011,Saskatchewan,Imports,Primary Wood Products,Logs (cubic metres),978
2011,Saskatchewan,Imports,Primary Wood Products,Pulpwood (cubic metres),262
2011,Saskatchewan,Imports,Pulp and Paper Products,Newsprint (tonnes),8
2011,Saskatchewan,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),16157
2011,Saskatchewan,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),36
2011,Saskatchewan,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),10861
2011,Saskatchewan,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),945
2011,Saskatchewan,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),3653
2011,Saskatchewan,Imports,Wood-Fabricated Materials,Plywood (cubic metres),13381
2011,Saskatchewan,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),3379
2011,Saskatchewan,Imports,Wood-Fabricated Materials,Veneer (square metres),186506
2011,Yukon,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),0
2011,Yukon,Imports,Wood-Fabricated Materials,Plywood (cubic metres),2
2012,Canada,Imports,Primary Wood Products,Logs (cubic metres),3690681
2012,Canada,Imports,Primary Wood Products,Pulpwood (cubic metres),744348
2012,Canada,Imports,Pulp and Paper Products,Newsprint (tonnes),66958
2012,Canada,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),2570252
2012,Canada,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),279269
2012,Canada,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),1340372
2012,Canada,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),83194
2012,Canada,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),368362
2012,Canada,Imports,Wood-Fabricated Materials,Plywood (cubic metres),1677263
2012,Canada,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),1752230
2012,Canada,Imports,Wood-Fabricated Materials,Veneer (square metres),70997479
2012,Alberta,Imports,Primary Wood Products,Logs (cubic metres),3671
2012,Alberta,Imports,Primary Wood Products,Pulpwood (cubic metres),35
2012,Alberta,Imports,Pulp and Paper Products,Newsprint (tonnes),18
2012,Alberta,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),69896
2012,Alberta,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),45
2012,Alberta,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),39741
2012,Alberta,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),3999
2012,Alberta,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),34674
2012,Alberta,Imports,Wood-Fabricated Materials,Plywood (cubic metres),58053
2012,Alberta,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),17903
2012,Alberta,Imports,Wood-Fabricated Materials,Veneer (square metres),145278
2012,British Columbia,Imports,Primary Wood Products,Logs (cubic metres),14977
2012,British Columbia,Imports,Primary Wood Products,Pulpwood (cubic metres),41323
2012,British Columbia,Imports,Pulp and Paper Products,Newsprint (tonnes),37314
2012,British Columbia,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),294865
2012,British Columbia,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),21575
2012,British Columbia,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),120787
2012,British Columbia,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),5350
2012,British Columbia,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),150061
2012,British Columbia,Imports,Wood-Fabricated Materials,Plywood (cubic metres),635551
2012,British Columbia,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),1075514
2012,British Columbia,Imports,Wood-Fabricated Materials,Veneer (square metres),1311230
2012,Manitoba,Imports,Primary Wood Products,Logs (cubic metres),4500
2012,Manitoba,Imports,Pulp and Paper Products,Newsprint (tonnes),191
2012,Manitoba,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),147200
2012,Manitoba,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),467
2012,Manitoba,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),108085
2012,Manitoba,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),19084
2012,Manitoba,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),17158
2012,Manitoba,Imports,Wood-Fabricated Materials,Plywood (cubic metres),57403
2012,Manitoba,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),14274
2012,Manitoba,Imports,Wood-Fabricated Materials,Veneer (square metres),821657
2012,New Brunswick,Imports,Primary Wood Products,Logs (cubic metres),593497
2012,New Brunswick,Imports,Primary Wood Products,Pulpwood (cubic metres),30438
2012,New Brunswick,Imports,Pulp and Paper Products,Newsprint (tonnes),1083
2012,New Brunswick,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),50276
2012,New Brunswick,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),17943
2012,New Brunswick,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),27032
2012,New Brunswick,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),4679
2012,New Brunswick,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),4545
2012,New Brunswick,Imports,Wood-Fabricated Materials,Plywood (cubic metres),7325
2012,New Brunswick,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),58985
2012,New Brunswick,Imports,Wood-Fabricated Materials,Veneer (square metres),2587311
2012,Newfoundland and Labrador,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),1859
2012,Newfoundland and Labrador,Imports,Wood-Fabricated Materials,Plywood (cubic metres),348
2012,Nova Scotia,Imports,Pulp and Paper Products,Newsprint (tonnes),79
2012,Nova Scotia,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),12578
2012,Nova Scotia,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),172
2012,Nova Scotia,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),4555
2012,Nova Scotia,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),470
2012,Nova Scotia,Imports,Wood-Fabricated Materials,Plywood (cubic metres),17444
2012,Nova Scotia,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),3156
2012,Ontario,Imports,Primary Wood Products,Logs (cubic metres),87359
2012,Ontario,Imports,Primary Wood Products,Pulpwood (cubic metres),63457
2012,Ontario,Imports,Pulp and Paper Products,Newsprint (tonnes),11358
2012,Ontario,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),1351052
2012,Ontario,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),135775
2012,Ontario,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),782937
2012,Ontario,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),36930
2012,Ontario,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),129278
2012,Ontario,Imports,Wood-Fabricated Materials,Plywood (cubic metres),678496
2012,Ontario,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),371734
2012,Ontario,Imports,Wood-Fabricated Materials,Veneer (square metres),53920363
2012,Prince Edward Island,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),0
2012,Prince Edward Island,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),93
2012,Quebec,Imports,Primary Wood Products,Logs (cubic metres),2983418
2012,Quebec,Imports,Primary Wood Products,Pulpwood (cubic metres),609095
2012,Quebec,Imports,Pulp and Paper Products,Newsprint (tonnes),16907
2012,Quebec,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),625271
2012,Quebec,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),103085
2012,Quebec,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),239346
2012,Quebec,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),7434
2012,Quebec,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),28662
2012,Quebec,Imports,Wood-Fabricated Materials,Plywood (cubic metres),216704
2012,Quebec,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),204660
2012,Quebec,Imports,Wood-Fabricated Materials,Veneer (square metres),12151540
2012,Saskatchewan,Imports,Primary Wood Products,Logs (cubic metres),3259
2012,Saskatchewan,Imports,Pulp and Paper Products,Newsprint (tonnes),8
2012,Saskatchewan,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),17255
2012,Saskatchewan,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),115
2012,Saskatchewan,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),22272
2012,Saskatchewan,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),1163
2012,Saskatchewan,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),3514
2012,Saskatchewan,Imports,Wood-Fabricated Materials,Plywood (cubic metres),5697
2012,Saskatchewan,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),5911
2012,Saskatchewan,Imports,Wood-Fabricated Materials,Veneer (square metres),60100
2012,Yukon,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),0
2012,Yukon,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),71
2012,Yukon,Imports,Wood-Fabricated Materials,Plywood (cubic metres),242
2013,Canada,Imports,Primary Wood Products,Logs (cubic metres),4091542
2013,Canada,Imports,Primary Wood Products,Pulpwood (cubic metres),715477
2013,Canada,Imports,Pulp and Paper Products,Newsprint (tonnes),75878
2013,Canada,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),2591508
2013,Canada,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),250579
2013,Canada,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),1115975
2013,Canada,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),95013
2013,Canada,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),835064
2013,Canada,Imports,Wood-Fabricated Materials,Plywood (cubic metres),1425559
2013,Canada,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),1534493
2013,Canada,Imports,Wood-Fabricated Materials,Veneer (square metres),66963933
2013,Alberta,Imports,Primary Wood Products,Logs (cubic metres),4116
2013,Alberta,Imports,Pulp and Paper Products,Newsprint (tonnes),32
2013,Alberta,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),103429
2013,Alberta,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),124
2013,Alberta,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),57432
2013,Alberta,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),13369
2013,Alberta,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),32210
2013,Alberta,Imports,Wood-Fabricated Materials,Plywood (cubic metres),43190
2013,Alberta,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),6080
2013,Alberta,Imports,Wood-Fabricated Materials,Veneer (square metres),78105
2013,British Columbia,Imports,Primary Wood Products,Logs (cubic metres),36577
2013,British Columbia,Imports,Primary Wood Products,Pulpwood (cubic metres),58122
2013,British Columbia,Imports,Pulp and Paper Products,Newsprint (tonnes),26452
2013,British Columbia,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),266301
2013,British Columbia,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),10558
2013,British Columbia,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),66927
2013,British Columbia,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),5535
2013,British Columbia,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),350763
2013,British Columbia,Imports,Wood-Fabricated Materials,Plywood (cubic metres),513126
2013,British Columbia,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),803567
2013,British Columbia,Imports,Wood-Fabricated Materials,Veneer (square metres),919936
2013,Manitoba,Imports,Primary Wood Products,Logs (cubic metres),554
2013,Manitoba,Imports,Primary Wood Products,Pulpwood (cubic metres),28
2013,Manitoba,Imports,Pulp and Paper Products,Newsprint (tonnes),358
2013,Manitoba,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),123960
2013,Manitoba,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),300
2013,Manitoba,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),249646
2013,Manitoba,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),7176
2013,Manitoba,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),14061
2013,Manitoba,Imports,Wood-Fabricated Materials,Plywood (cubic metres),31779
2013,Manitoba,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),12997
2013,Manitoba,Imports,Wood-Fabricated Materials,Veneer (square metres),690375
2013,New Brunswick,Imports,Primary Wood Products,Logs (cubic metres),694523
2013,New Brunswick,Imports,Primary Wood Products,Pulpwood (cubic metres),13711
2013,New Brunswick,Imports,Pulp and Paper Products,Newsprint (tonnes),1126
2013,New Brunswick,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),59837
2013,New Brunswick,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),19497
2013,New Brunswick,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),47911
2013,New Brunswick,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),3774
2013,New Brunswick,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),2992
2013,New Brunswick,Imports,Wood-Fabricated Materials,Plywood (cubic metres),4469
2013,New Brunswick,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),60619
2013,New Brunswick,Imports,Wood-Fabricated Materials,Veneer (square metres),2745139
2013,Newfoundland and Labrador,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),2309
2013,Newfoundland and Labrador,Imports,Wood-Fabricated Materials,Plywood (cubic metres),87
2013,Nova Scotia,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),16413
2013,Nova Scotia,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),150
2013,Nova Scotia,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),3015
2013,Nova Scotia,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),333298
2013,Nova Scotia,Imports,Wood-Fabricated Materials,Plywood (cubic metres),14875
2013,Nova Scotia,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),5250
2013,Nova Scotia,Imports,Wood-Fabricated Materials,Veneer (square metres),282
2013,Ontario,Imports,Primary Wood Products,Logs (cubic metres),90823
2013,Ontario,Imports,Primary Wood Products,Pulpwood (cubic metres),52302
2013,Ontario,Imports,Pulp and Paper Products,Newsprint (tonnes),26343
2013,Ontario,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),1406342
2013,Ontario,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),123128
2013,Ontario,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),520860
2013,Ontario,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),56907
2013,Ontario,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),84972
2013,Ontario,Imports,Wood-Fabricated Materials,Plywood (cubic metres),642179
2013,Ontario,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),336574
2013,Ontario,Imports,Wood-Fabricated Materials,Veneer (square metres),51686339
2013,Prince Edward Island,Imports,Wood-Fabricated Materials,Plywood (cubic metres),0
2013,Quebec,Imports,Primary Wood Products,Logs (cubic metres),3264005
2013,Quebec,Imports,Primary Wood Products,Pulpwood (cubic metres),591314
2013,Quebec,Imports,Pulp and Paper Products,Newsprint (tonnes),21536
2013,Quebec,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),596415
2013,Quebec,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),96561
2013,Quebec,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),170782
2013,Quebec,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),4011
2013,Quebec,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),14797
2013,Quebec,Imports,Wood-Fabricated Materials,Plywood (cubic metres),170014
2013,Quebec,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),304613
2013,Quebec,Imports,Wood-Fabricated Materials,Veneer (square metres),10835787
2013,Saskatchewan,Imports,Primary Wood Products,Logs (cubic metres),944
2013,Saskatchewan,Imports,Pulp and Paper Products,Newsprint (tonnes),31
2013,Saskatchewan,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),16501
2013,Saskatchewan,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),93
2013,Saskatchewan,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),2267
2013,Saskatchewan,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),1226
2013,Saskatchewan,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),1971
2013,Saskatchewan,Imports,Wood-Fabricated Materials,Plywood (cubic metres),5840
2013,Saskatchewan,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),4793
2013,Saskatchewan,Imports,Wood-Fabricated Materials,Veneer (square metres),7970
2013,Yukon,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),0
2014,Canada,Imports,Primary Wood Products,Logs (cubic metres),3503920
2014,Canada,Imports,Primary Wood Products,Pulpwood (cubic metres),679859
2014,Canada,Imports,Pulp and Paper Products,Newsprint (tonnes),66317
2014,Canada,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),2604735
2014,Canada,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),290214
2014,Canada,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),877886
2014,Canada,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),134355
2014,Canada,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),972980
2014,Canada,Imports,Wood-Fabricated Materials,Plywood (cubic metres),1907216
2014,Canada,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),1298082
2014,Canada,Imports,Wood-Fabricated Materials,Veneer (square metres),61637760
2014,Alberta,Imports,Primary Wood Products,Logs (cubic metres),2006
2014,Alberta,Imports,Pulp and Paper Products,Newsprint (tonnes),56
2014,Alberta,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),88513
2014,Alberta,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),732
2014,Alberta,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),44792
2014,Alberta,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),14616
2014,Alberta,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),29502
2014,Alberta,Imports,Wood-Fabricated Materials,Plywood (cubic metres),66990
2014,Alberta,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),9933
2014,Alberta,Imports,Wood-Fabricated Materials,Veneer (square metres),130403
2014,British Columbia,Imports,Primary Wood Products,Logs (cubic metres),56974
2014,British Columbia,Imports,Primary Wood Products,Pulpwood (cubic metres),51107
2014,British Columbia,Imports,Pulp and Paper Products,Newsprint (tonnes),20057
2014,British Columbia,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),261741
2014,British Columbia,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),5531
2014,British Columbia,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),64630
2014,British Columbia,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),11926
2014,British Columbia,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),596401
2014,British Columbia,Imports,Wood-Fabricated Materials,Plywood (cubic metres),758416
2014,British Columbia,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),797305
2014,British Columbia,Imports,Wood-Fabricated Materials,Veneer (square metres),2085846
2014,Manitoba,Imports,Primary Wood Products,Logs (cubic metres),648
2014,Manitoba,Imports,Pulp and Paper Products,Newsprint (tonnes),974
2014,Manitoba,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),119488
2014,Manitoba,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),1035
2014,Manitoba,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),100126
2014,Manitoba,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),10471
2014,Manitoba,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),16521
2014,Manitoba,Imports,Wood-Fabricated Materials,Plywood (cubic metres),34114
2014,Manitoba,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),18658
2014,Manitoba,Imports,Wood-Fabricated Materials,Veneer (square metres),956834
2014,New Brunswick,Imports,Primary Wood Products,Logs (cubic metres),575146
2014,New Brunswick,Imports,Primary Wood Products,Pulpwood (cubic metres),59771
2014,New Brunswick,Imports,Pulp and Paper Products,Newsprint (tonnes),140
2014,New Brunswick,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),75839
2014,New Brunswick,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),24724
2014,New Brunswick,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),19001
2014,New Brunswick,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),24152
2014,New Brunswick,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),5843
2014,New Brunswick,Imports,Wood-Fabricated Materials,Plywood (cubic metres),3886
2014,New Brunswick,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),54609
2014,New Brunswick,Imports,Wood-Fabricated Materials,Veneer (square metres),3043775
2014,Newfoundland and Labrador,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),2273
2014,Nova Scotia,Imports,Pulp and Paper Products,Newsprint (tonnes),420
2014,Nova Scotia,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),11520
2014,Nova Scotia,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),25
2014,Nova Scotia,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),781
2014,Nova Scotia,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),155555
2014,Nova Scotia,Imports,Wood-Fabricated Materials,Plywood (cubic metres),17239
2014,Nova Scotia,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),265
2014,Nunavut,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),0
2014,Nunavut,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),0
2014,Ontario,Imports,Primary Wood Products,Logs (cubic metres),80722
2014,Ontario,Imports,Primary Wood Products,Pulpwood (cubic metres),49159
2014,Ontario,Imports,Pulp and Paper Products,Newsprint (tonnes),12508
2014,Ontario,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),1487518
2014,Ontario,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),142340
2014,Ontario,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),522977
2014,Ontario,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),64615
2014,Ontario,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),134038
2014,Ontario,Imports,Wood-Fabricated Materials,Plywood (cubic metres),628527
2014,Ontario,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),232777
2014,Ontario,Imports,Wood-Fabricated Materials,Veneer (square metres),46473015
2014,Quebec,Imports,Primary Wood Products,Logs (cubic metres),2787366
2014,Quebec,Imports,Primary Wood Products,Pulpwood (cubic metres),519822
2014,Quebec,Imports,Pulp and Paper Products,Newsprint (tonnes),32076
2014,Quebec,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),540614
2014,Quebec,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),115147
2014,Quebec,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),123802
2014,Quebec,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),5371
2014,Quebec,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),31578
2014,Quebec,Imports,Wood-Fabricated Materials,Plywood (cubic metres),389060
2014,Quebec,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),178467
2014,Quebec,Imports,Wood-Fabricated Materials,Veneer (square metres),8932004
2014,Saskatchewan,Imports,Primary Wood Products,Logs (cubic metres),1058
2014,Saskatchewan,Imports,Pulp and Paper Products,Newsprint (tonnes),86
2014,Saskatchewan,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),17230
2014,Saskatchewan,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),184
2014,Saskatchewan,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),2558
2014,Saskatchewan,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),2423
2014,Saskatchewan,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),3542
