Year,Jurisdiction,Trade Type,Commodity Group,Product,Quantity
2018,British Columbia,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),6136
2018,British Columbia,Exports,Wood-Fabricated Materials,Plywood (cubic metres),384957
2018,British Columbia,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),23899943
2018,British Columbia,Exports,Wood-Fabricated Materials,Veneer (square metres),200033609
2018,Manitoba,Exports,Primary Wood Products,Logs (cubic metres),80
2018,Manitoba,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),131072
2018,Manitoba,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),745
2018,Manitoba,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),880
2018,Manitoba,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),334532
2018,Manitoba,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),93
2018,Manitoba,Exports,Wood-Fabricated Materials,Plywood (cubic metres),11193
2018,Manitoba,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),10247
2018,Manitoba,Exports,Wood-Fabricated Materials,Veneer (square metres),8558
2018,New Brunswick,Exports,Primary Wood Products,Logs (cubic metres),4571
2018,New Brunswick,Exports,Primary Wood Products,Logs (cubic metres),15092
2018,New Brunswick,Exports,Primary Wood Products,Pulpwood (cubic metres),1527
2018,New Brunswick,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),522394
2018,New Brunswick,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),678659
2018,New Brunswick,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),21291
2018,New Brunswick,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),1242
2018,New Brunswick,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),30571
2018,New Brunswick,Exports,Wood-Fabricated Materials,Plywood (cubic metres),514
2018,New Brunswick,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),2367849
2018,New Brunswick,Exports,Wood-Fabricated Materials,Veneer (square metres),126746
2018,Newfoundland and Labrador,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),213301
2018,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),99
2018,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),82287
2018,Nova Scotia,Exports,Primary Wood Products,Logs (cubic metres),78
2018,Nova Scotia,Exports,Primary Wood Products,Logs (cubic metres),233
2018,Nova Scotia,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),300004
2018,Nova Scotia,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),269557
2018,Nova Scotia,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),264
2018,Nova Scotia,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),140
2018,Nova Scotia,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),1004
2018,Nova Scotia,Exports,Wood-Fabricated Materials,Plywood (cubic metres),277
2018,Nova Scotia,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),612953
2018,Nova Scotia,Exports,Wood-Fabricated Materials,Veneer (square metres),3905
2018,Ontario,Exports,Primary Wood Products,Logs (cubic metres),2392
2018,Ontario,Exports,Primary Wood Products,Logs (cubic metres),29465
2018,Ontario,Exports,Primary Wood Products,Pulpwood (cubic metres),309145
2018,Ontario,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),961302
2018,Ontario,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),506693
2018,Ontario,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),117327
2018,Ontario,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),961524
2018,Ontario,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),171307
2018,Ontario,Exports,Wood-Fabricated Materials,Plywood (cubic metres),110460
2018,Ontario,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),2971165
2018,Ontario,Exports,Wood-Fabricated Materials,Veneer (square metres),8997221
2018,Prince Edward Island,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),39
2018,Prince Edward Island,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),281
2018,Prince Edward Island,Exports,Wood-Fabricated Materials,Plywood (cubic metres),0
2018,Prince Edward Island,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),271
2018,Quebec,Exports,Primary Wood Products,Logs (cubic metres),392
2018,Quebec,Exports,Primary Wood Products,Logs (cubic metres),9211
2018,Quebec,Exports,Primary Wood Products,Pulpwood (cubic metres),15210
2018,Quebec,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),4239960
2018,Quebec,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),1508587
2018,Quebec,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),389068
2018,Quebec,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),524123
2018,Quebec,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),688015
2018,Quebec,Exports,Wood-Fabricated Materials,Plywood (cubic metres),202121
2018,Quebec,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),6114793
2018,Quebec,Exports,Wood-Fabricated Materials,Veneer (square metres),40068182
2018,Saskatchewan,Exports,Primary Wood Products,Logs (cubic metres),8604
2018,Saskatchewan,Exports,Primary Wood Products,Logs (cubic metres),45
2018,Saskatchewan,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),19
2018,Saskatchewan,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),426130
2018,Saskatchewan,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),13
2018,Saskatchewan,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),605963
2018,Saskatchewan,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),355
2018,Saskatchewan,Exports,Wood-Fabricated Materials,Plywood (cubic metres),388
2018,Saskatchewan,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),430936
2018,Yukon,Exports,Wood-Fabricated Materials,Veneer (square metres),67
2019,Canada,Exports,Primary Wood Products,Logs (cubic metres),485003
2019,Canada,Exports,Primary Wood Products,Logs (cubic metres),2956
2019,Canada,Exports,Primary Wood Products,Pulpwood (cubic metres),368624
2019,Canada,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),6721355
2019,Canada,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),9675655
2019,Canada,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),591558
2019,Canada,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),5697755
2019,Canada,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),891014
2019,Canada,Exports,Wood-Fabricated Materials,Plywood (cubic metres),656544
2019,Canada,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),38095583
2019,Canada,Exports,Wood-Fabricated Materials,Veneer (square metres),225644138
2019,Alberta,Exports,Primary Wood Products,Logs (cubic metres),646
2019,Alberta,Exports,Primary Wood Products,Pulpwood (cubic metres),123
2019,Alberta,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),137121
2019,Alberta,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),2327548
2019,Alberta,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),4093
2019,Alberta,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),2034084
2019,Alberta,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),1873
2019,Alberta,Exports,Wood-Fabricated Materials,Plywood (cubic metres),19365
2019,Alberta,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),4579727
2019,Alberta,Exports,Wood-Fabricated Materials,Veneer (square metres),18455
2019,British Columbia,Exports,Primary Wood Products,Logs (cubic metres),2141
2019,British Columbia,Exports,Primary Wood Products,Logs (cubic metres),425579
2019,British Columbia,Exports,Primary Wood Products,Pulpwood (cubic metres),54377
2019,British Columbia,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),906628
2019,British Columbia,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),4071880
2019,British Columbia,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),38693
2019,British Columbia,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),1207377
2019,British Columbia,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),6778
2019,British Columbia,Exports,Wood-Fabricated Materials,Plywood (cubic metres),349578
2019,British Columbia,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),20149160
2019,British Columbia,Exports,Wood-Fabricated Materials,Veneer (square metres),179812822
2019,Manitoba,Exports,Primary Wood Products,Pulpwood (cubic metres),43
2019,Manitoba,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),119795
2019,Manitoba,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),5
2019,Manitoba,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),610
2019,Manitoba,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),240436
2019,Manitoba,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),77
2019,Manitoba,Exports,Wood-Fabricated Materials,Plywood (cubic metres),10088
2019,Manitoba,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),6781
2019,Manitoba,Exports,Wood-Fabricated Materials,Veneer (square metres),3205
2019,New Brunswick,Exports,Primary Wood Products,Logs (cubic metres),1314
2019,New Brunswick,Exports,Primary Wood Products,Pulpwood (cubic metres),10055
2019,New Brunswick,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),519785
2019,New Brunswick,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),683563
2019,New Brunswick,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),18464
2019,New Brunswick,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),534
2019,New Brunswick,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),23056
2019,New Brunswick,Exports,Wood-Fabricated Materials,Plywood (cubic metres),468
2019,New Brunswick,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),2459262
2019,New Brunswick,Exports,Wood-Fabricated Materials,Veneer (square metres),5
2019,Newfoundland and Labrador,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),208864
2019,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),101943
2019,Nova Scotia,Exports,Primary Wood Products,Pulpwood (cubic metres),246
2019,Nova Scotia,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),194311
2019,Nova Scotia,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),268470
2019,Nova Scotia,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),1252
2019,Nova Scotia,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),647
2019,Nova Scotia,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),23
2019,Nova Scotia,Exports,Wood-Fabricated Materials,Plywood (cubic metres),409
2019,Nova Scotia,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),643508
2019,Nova Scotia,Exports,Wood-Fabricated Materials,Veneer (square metres),621495
2019,Ontario,Exports,Primary Wood Products,Logs (cubic metres),47517
2019,Ontario,Exports,Primary Wood Products,Pulpwood (cubic metres),283966
2019,Ontario,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),863464
2019,Ontario,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),524700
2019,Ontario,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),113389
2019,Ontario,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),853371
2019,Ontario,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),167053
2019,Ontario,Exports,Wood-Fabricated Materials,Plywood (cubic metres),101148
2019,Ontario,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),3105920
2019,Ontario,Exports,Wood-Fabricated Materials,Veneer (square metres),8581248
2019,Prince Edward Island,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),525
2019,Prince Edward Island,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),53
2019,Prince Edward Island,Exports,Wood-Fabricated Materials,Plywood (cubic metres),16
2019,Quebec,Exports,Primary Wood Products,Logs (cubic metres),9947
2019,Quebec,Exports,Primary Wood Products,Logs (cubic metres),815
2019,Quebec,Exports,Primary Wood Products,Pulpwood (cubic metres),19814
2019,Quebec,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),3770862
2019,Quebec,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),1387701
2019,Quebec,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),415004
2019,Quebec,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),612457
2019,Quebec,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),692006
2019,Quebec,Exports,Wood-Fabricated Materials,Plywood (cubic metres),175191
2019,Quebec,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),6507802
2019,Quebec,Exports,Wood-Fabricated Materials,Veneer (square metres),36501357
2019,Saskatchewan,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),0
2019,Saskatchewan,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),406966
2019,Saskatchewan,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),748849
2019,Saskatchewan,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),148
2019,Saskatchewan,Exports,Wood-Fabricated Materials,Plywood (cubic metres),281
2019,Saskatchewan,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),541462
2019,Saskatchewan,Exports,Wood-Fabricated Materials,Veneer (square metres),105551
2019,Yukon,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),18
2020,Canada,Exports,Primary Wood Products,Logs (cubic metres),116
2020,Canada,Exports,Primary Wood Products,Logs (cubic metres),297866
2020,Canada,Exports,Primary Wood Products,Pulpwood (cubic metres),392519
2020,Canada,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),5984174
2020,Canada,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),9018360
2020,Canada,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),488546
2020,Canada,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),5250270
2020,Canada,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),759044
2020,Canada,Exports,Wood-Fabricated Materials,Plywood (cubic metres),544955
2020,Canada,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),36446211
2020,Canada,Exports,Wood-Fabricated Materials,Veneer (square metres),219579472
2020,Alberta,Exports,Primary Wood Products,Logs (cubic metres),218
2020,Alberta,Exports,Primary Wood Products,Pulpwood (cubic metres),144
2020,Alberta,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),145934
2020,Alberta,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),2231254
2020,Alberta,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),1025
2020,Alberta,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),1995849
2020,Alberta,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),4514
2020,Alberta,Exports,Wood-Fabricated Materials,Plywood (cubic metres),14525
2020,Alberta,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),5048107
2020,Alberta,Exports,Wood-Fabricated Materials,Veneer (square metres),41994
2020,British Columbia,Exports,Primary Wood Products,Logs (cubic metres),244005
2020,British Columbia,Exports,Primary Wood Products,Pulpwood (cubic metres),15683
2020,British Columbia,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),545479
2020,British Columbia,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),3843295
2020,British Columbia,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),18321
2020,British Columbia,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),728711
2020,British Columbia,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),76064
2020,British Columbia,Exports,Wood-Fabricated Materials,Plywood (cubic metres),316948
2020,British Columbia,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),18282294
2020,British Columbia,Exports,Wood-Fabricated Materials,Veneer (square metres),175130870
2020,Manitoba,Exports,Primary Wood Products,Logs (cubic metres),4
2020,Manitoba,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),132090
2020,Manitoba,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),17
2020,Manitoba,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),461
2020,Manitoba,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),313980
2020,Manitoba,Exports,Wood-Fabricated Materials,Plywood (cubic metres),14642
2020,Manitoba,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),12434
2020,Manitoba,Exports,Wood-Fabricated Materials,Veneer (square metres),6212
2020,New Brunswick,Exports,Primary Wood Products,Logs (cubic metres),679
2020,New Brunswick,Exports,Primary Wood Products,Pulpwood (cubic metres),14698
2020,New Brunswick,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),490639
2020,New Brunswick,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),641211
2020,New Brunswick,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),18096
2020,New Brunswick,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),659
2020,New Brunswick,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),275
2020,New Brunswick,Exports,Wood-Fabricated Materials,Plywood (cubic metres),256
2020,New Brunswick,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),2424912
2020,New Brunswick,Exports,Wood-Fabricated Materials,Veneer (square metres),1
2020,Newfoundland and Labrador,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),212742
2020,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),94765
2020,Nova Scotia,Exports,Primary Wood Products,Logs (cubic metres),76
2020,Nova Scotia,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),207080
2020,Nova Scotia,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),61961
2020,Nova Scotia,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),984
2020,Nova Scotia,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),323
2020,Nova Scotia,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),257
2020,Nova Scotia,Exports,Wood-Fabricated Materials,Plywood (cubic metres),211
2020,Nova Scotia,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),624143
2020,Nova Scotia,Exports,Wood-Fabricated Materials,Veneer (square metres),46362
2020,Ontario,Exports,Primary Wood Products,Logs (cubic metres),43567
2020,Ontario,Exports,Primary Wood Products,Pulpwood (cubic metres),354432
2020,Ontario,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),813537
2020,Ontario,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),490728
2020,Ontario,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),112617
2020,Ontario,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),827482
2020,Ontario,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),105932
2020,Ontario,Exports,Wood-Fabricated Materials,Plywood (cubic metres),95282
2020,Ontario,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),3215950
2020,Ontario,Exports,Wood-Fabricated Materials,Veneer (square metres),8697618
2020,Prince Edward Island,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),118
2020,Prince Edward Island,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),37
2020,Prince Edward Island,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),0
2020,Prince Edward Island,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),780
2020,Quebec,Exports,Primary Wood Products,Logs (cubic metres),9272
2020,Quebec,Exports,Primary Wood Products,Logs (cubic metres),116
2020,Quebec,Exports,Primary Wood Products,Pulpwood (cubic metres),7562
2020,Quebec,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),3436382
2020,Quebec,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),1349742
2020,Quebec,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),337005
2020,Quebec,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),658794
2020,Quebec,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),571917
2020,Quebec,Exports,Wood-Fabricated Materials,Plywood (cubic metres),102776
2020,Quebec,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),6293641
2020,Quebec,Exports,Wood-Fabricated Materials,Veneer (square metres),35656415
2020,Saskatchewan,Exports,Primary Wood Products,Logs (cubic metres),45
2020,Saskatchewan,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),172
2020,Saskatchewan,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),395542
2020,Saskatchewan,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),724472
2020,Saskatchewan,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),85
2020,Saskatchewan,Exports,Wood-Fabricated Materials,Plywood (cubic metres),315
2020,Saskatchewan,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),449185
2021,Canada,Exports,Primary Wood Products,Logs (cubic metres),327359
2021,Canada,Exports,Primary Wood Products,Logs (cubic metres),2165
2021,Canada,Exports,Primary Wood Products,Pulpwood (cubic metres),245786
2021,Canada,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),6296133
2021,Canada,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),8703465
2021,Canada,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),464508
2021,Canada,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),5745883
2021,Canada,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),745226
2021,Canada,Exports,Wood-Fabricated Materials,Plywood (cubic metres),635834
2021,Canada,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),37104107
2021,Canada,Exports,Wood-Fabricated Materials,Veneer (square metres),247976784
2021,Alberta,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),169694
2021,Alberta,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),2022972
2021,Alberta,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),170
2021,Alberta,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),1991320
2021,Alberta,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),675
2021,Alberta,Exports,Wood-Fabricated Materials,Plywood (cubic metres),19292
2021,Alberta,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),4999367
2021,Alberta,Exports,Wood-Fabricated Materials,Veneer (square metres),309267
2021,British Columbia,Exports,Primary Wood Products,Logs (cubic metres),1149
2021,British Columbia,Exports,Primary Wood Products,Logs (cubic metres),256682
2021,British Columbia,Exports,Primary Wood Products,Pulpwood (cubic metres),39369
2021,British Columbia,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),671071
2021,British Columbia,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),3483090
2021,British Columbia,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),18145
2021,British Columbia,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),812595
2021,British Columbia,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),11644
2021,British Columbia,Exports,Wood-Fabricated Materials,Plywood (cubic metres),341914
2021,British Columbia,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),18903344
2021,British Columbia,Exports,Wood-Fabricated Materials,Veneer (square metres),199090248
2021,Manitoba,Exports,Primary Wood Products,Logs (cubic metres),5
2021,Manitoba,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),111980
2021,Manitoba,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),124377
2021,Manitoba,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),334
2021,Manitoba,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),304894
2021,Manitoba,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),282
2021,Manitoba,Exports,Wood-Fabricated Materials,Plywood (cubic metres),25006
2021,Manitoba,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),13319
2021,Manitoba,Exports,Wood-Fabricated Materials,Veneer (square metres),3241
2021,New Brunswick,Exports,Primary Wood Products,Logs (cubic metres),1239
2021,New Brunswick,Exports,Primary Wood Products,Pulpwood (cubic metres),27235
2021,New Brunswick,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),494838
2021,New Brunswick,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),698882
2021,New Brunswick,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),21501
2021,New Brunswick,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),1485
2021,New Brunswick,Exports,Wood-Fabricated Materials,Plywood (cubic metres),2948
2021,New Brunswick,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),2344398
2021,Newfoundland and Labrador,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),215703
2021,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Plywood (cubic metres),11
2021,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),94113
2021,Nova Scotia,Exports,Primary Wood Products,Logs (cubic metres),384
2021,Nova Scotia,Exports,Primary Wood Products,Pulpwood (cubic metres),125
2021,Nova Scotia,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),280287
2021,Nova Scotia,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),19415
2021,Nova Scotia,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),358
2021,Nova Scotia,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),105
2021,Nova Scotia,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),478
2021,Nova Scotia,Exports,Wood-Fabricated Materials,Plywood (cubic metres),265
2021,Nova Scotia,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),565155
2021,Ontario,Exports,Primary Wood Products,Logs (cubic metres),59287
2021,Ontario,Exports,Primary Wood Products,Pulpwood (cubic metres),168687
2021,Ontario,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),747249
2021,Ontario,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),431769
2021,Ontario,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),111135
2021,Ontario,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),853051
2021,Ontario,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),100438
2021,Ontario,Exports,Wood-Fabricated Materials,Plywood (cubic metres),133390
2021,Ontario,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),3377678
2021,Ontario,Exports,Wood-Fabricated Materials,Veneer (square metres),8979324
2021,Prince Edward Island,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),181
2021,Prince Edward Island,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),34
2021,Prince Edward Island,Exports,Wood-Fabricated Materials,Plywood (cubic metres),16
2021,Quebec,Exports,Primary Wood Products,Logs (cubic metres),9762
2021,Quebec,Exports,Primary Wood Products,Logs (cubic metres),1016
2021,Quebec,Exports,Primary Wood Products,Pulpwood (cubic metres),10370
2021,Quebec,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),3605157
2021,Quebec,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),1563775
2021,Quebec,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),312831
2021,Quebec,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),1037602
2021,Quebec,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),631508
